Waktu (detik),Tegangan (V),Arus (A)
30353.0,12.87,2.35
30354.0,12.88,2.3
30355.0,12.9,2.2
30356.0,12.92,2.19
30357.0,12.93,2.14
30358.0,12.92,2.18
30359.0,12.93,2.19
30360.0,12.92,2.27
30361.0,12.94,2.2
30362.0,12.93,2.25
30363.0,12.89,2.38
30364.0,12.88,2.44
30365.0,12.88,2.43
30366.0,12.86,2.5
30367.0,12.85,2.5
30368.0,12.83,2.55
30369.0,12.8,2.67
30370.0,12.81,2.59
30371.0,12.76,2.7
30372.0,12.77,2.66
30373.0,12.82,2.51
30374.0,12.83,2.45
30375.0,12.83,2.46
30376.0,12.86,2.33
30377.0,12.86,2.37
30378.0,12.86,2.37
30379.0,12.87,2.34
30380.0,12.86,2.4
30381.0,12.86,2.41
30382.0,12.85,2.42
30383.0,12.84,2.44
30384.0,12.87,2.35
30385.0,12.88,2.35
30386.0,12.84,2.48
30387.0,12.86,2.45
30388.0,12.88,2.39
30389.0,12.89,2.36
30390.0,12.91,2.26
30391.0,12.92,2.24
30392.0,12.88,2.37
30393.0,12.88,2.37
30394.0,12.88,2.37
30395.0,12.85,2.45
30396.0,12.85,2.47
30397.0,12.88,2.36
30398.0,12.87,2.38
30399.0,12.89,2.32
30400.0,12.85,2.45
30401.0,12.87,2.38
30402.0,12.86,2.39
30403.0,12.87,2.36
30404.0,12.84,2.48
30405.0,12.85,2.42
30406.0,12.86,2.42
30407.0,12.85,2.43
30408.0,12.84,2.49
30409.0,12.84,2.47
30410.0,12.89,2.34
30411.0,12.86,2.46
30412.0,12.88,2.37
30413.0,12.87,2.43
30414.0,12.86,2.41
30415.0,12.83,2.53
30416.0,12.86,2.4
30417.0,12.87,2.41
30418.0,12.88,2.38
30419.0,12.86,2.42
30420.0,12.86,2.44
30421.0,12.89,2.3
30422.0,12.92,2.21
30423.0,12.92,2.2
30424.0,12.95,2.11
30425.0,13.0,1.95
30426.0,12.99,1.95
30427.0,12.98,1.97
30428.0,12.96,2.0
30429.0,12.98,1.93
30430.0,12.93,2.07
30431.0,12.94,2.06
30432.0,12.9,2.17
30433.0,12.9,2.14
30434.0,12.9,2.19
30435.0,12.88,2.29
30436.0,12.85,2.37
30437.0,12.82,2.45
30438.0,12.85,2.34
30439.0,12.82,2.47
30440.0,12.85,2.39
30441.0,12.81,2.52
30442.0,12.82,2.53
30443.0,12.79,2.67
30444.0,12.77,2.73
30445.0,12.79,2.62
30446.0,12.8,2.64
30447.0,12.81,2.63
30448.0,12.81,2.63
30449.0,12.84,2.51
30450.0,12.82,2.58
30451.0,12.81,2.6
30452.0,12.83,2.53
30453.0,12.85,2.45
30454.0,12.85,2.47
30455.0,12.85,2.48
30456.0,12.87,2.36
30457.0,12.88,2.32
30458.0,12.86,2.42
30459.0,12.81,2.54
30460.0,12.81,2.57
30461.0,12.85,2.4
30462.0,12.82,2.5
30463.0,12.8,2.57
30464.0,12.83,2.42
30465.0,12.83,2.41
30466.0,12.81,2.5
30467.0,12.82,2.49
30468.0,12.83,2.44
30469.0,12.86,2.34
30470.0,12.9,2.23
30471.0,12.87,2.35
30472.0,12.9,2.26
30473.0,12.91,2.23
30474.0,12.92,2.26
30475.0,12.9,2.35
30476.0,12.89,2.36
30477.0,12.91,2.26
30478.0,12.88,2.35
30479.0,12.89,2.36
30480.0,12.88,2.38
30481.0,12.89,2.34
30482.0,12.86,2.43
30483.0,12.84,2.48
30484.0,12.82,2.53
30485.0,12.8,2.61
30486.0,12.79,2.62
30487.0,12.79,2.64
30488.0,12.81,2.59
30489.0,12.82,2.56
30490.0,12.81,2.61
30491.0,12.81,2.57
30492.0,12.81,2.57
30493.0,12.84,2.48
30494.0,12.85,2.45
30495.0,12.87,2.36
30496.0,12.85,2.38
30497.0,12.82,2.5
30498.0,12.8,2.58
30499.0,12.77,2.69
30500.0,12.76,2.7
30501.0,12.76,2.7
30502.0,12.8,2.56
30503.0,12.78,2.63
30504.0,12.78,2.62
30505.0,12.81,2.58
30506.0,12.81,2.61
30507.0,12.82,2.57
30508.0,12.84,2.48
30509.0,12.83,2.52
30510.0,12.85,2.47
30511.0,12.84,2.47
30512.0,12.8,2.62
30513.0,12.82,2.54
30514.0,12.83,2.5
30515.0,12.8,2.61
30516.0,12.81,2.58
30517.0,12.82,2.51
30518.0,12.82,2.52
30519.0,12.83,2.42
30520.0,12.82,2.47
30521.0,12.81,2.56
30522.0,12.85,2.44
30523.0,12.85,2.43
30524.0,12.83,2.47
30525.0,12.83,2.48
30526.0,12.85,2.41
30527.0,12.81,2.52
30528.0,12.81,2.59
30529.0,12.82,2.56
30530.0,12.81,2.58
30531.0,12.83,2.48
30532.0,12.79,2.59
30533.0,12.8,2.53
30534.0,12.8,2.55
30535.0,12.81,2.55
30536.0,12.78,2.61
30537.0,12.79,2.56
30538.0,12.78,2.55
30539.0,12.77,2.61
30540.0,12.77,2.62
30541.0,12.76,2.67
30542.0,12.81,2.52
30543.0,12.78,2.65
30544.0,12.8,2.61
30545.0,12.82,2.53
30546.0,12.84,2.46
30547.0,12.87,2.36
30548.0,12.91,2.24
30549.0,12.92,2.22
30550.0,12.96,2.07
30551.0,12.94,2.09
30552.0,12.92,2.14
30553.0,12.94,2.1
30554.0,12.9,2.2
30555.0,12.88,2.28
30556.0,12.85,2.35
30557.0,12.83,2.44
30558.0,12.83,2.45
30559.0,12.83,2.42
30560.0,12.8,2.51
30561.0,12.83,2.41
30562.0,12.81,2.47
30563.0,12.84,2.36
30564.0,12.85,2.32
30565.0,12.88,2.19
30566.0,12.89,2.2
30567.0,12.91,2.11
30568.0,12.89,2.19
30569.0,12.89,2.17
30570.0,12.92,2.07
30571.0,12.9,2.17
30572.0,12.9,2.17
30573.0,12.87,2.25
30574.0,12.9,2.16
30575.0,12.91,2.15
30576.0,12.9,2.17
30577.0,12.87,2.32
30578.0,12.88,2.24
30579.0,12.89,2.23
30580.0,12.87,2.31
30581.0,12.87,2.28
30582.0,12.87,2.24
30583.0,12.9,2.21
30584.0,12.88,2.28
30585.0,12.88,2.29
30586.0,12.91,2.13
30587.0,12.92,2.1
30588.0,12.89,2.25
30589.0,12.9,2.23
30590.0,12.88,2.29
30591.0,12.86,2.37
30592.0,12.87,2.35
30593.0,12.83,2.47
30594.0,12.81,2.57
30595.0,12.79,2.66
30596.0,12.76,2.79
30597.0,12.76,2.75
30598.0,12.77,2.71
30599.0,12.76,2.73
30600.0,12.8,2.58
30601.0,12.82,2.51
30602.0,12.83,2.5
30603.0,12.84,2.48
30604.0,12.84,2.44
30605.0,12.85,2.41
30606.0,12.84,2.43
30607.0,12.82,2.5
30608.0,12.84,2.42
30609.0,12.81,2.5
30610.0,12.8,2.51
30611.0,12.8,2.5
30612.0,12.79,2.49
30613.0,12.79,2.43
30614.0,12.83,2.31
30615.0,12.84,2.27
30616.0,12.88,2.15
30617.0,12.89,2.13
30618.0,12.86,2.25
30619.0,12.89,2.19
30620.0,12.86,2.29
30621.0,12.88,2.27
30622.0,12.85,2.39
30623.0,12.87,2.33
30624.0,12.83,2.45
30625.0,12.84,2.43
30626.0,12.83,2.43
30627.0,12.85,2.34
30628.0,12.9,2.19
30629.0,12.88,2.25
30630.0,12.91,2.15
30631.0,12.9,2.13
30632.0,12.93,2.06
30633.0,12.92,2.09
30634.0,12.95,2.01
30635.0,12.92,2.04
30636.0,12.93,2.05
30637.0,12.93,2.04
30638.0,12.89,2.19
30639.0,12.92,2.08
30640.0,12.87,2.24
30641.0,12.87,2.23
30642.0,12.84,2.29
30643.0,12.86,2.26
30644.0,12.86,2.25
30645.0,12.86,2.29
30646.0,12.85,2.33
30647.0,12.87,2.27
30648.0,12.86,2.28
30649.0,12.83,2.4
30650.0,12.87,2.26
30651.0,12.84,2.39
30652.0,12.87,2.33
30653.0,12.86,2.33
30654.0,12.87,2.3
30655.0,12.85,2.37
30656.0,12.83,2.42
30657.0,12.79,2.58
30658.0,12.79,2.58
30659.0,12.81,2.49
30660.0,12.78,2.61
30661.0,12.82,2.46
30662.0,12.8,2.49
30663.0,12.77,2.59
30664.0,12.75,2.65
30665.0,12.76,2.61
30666.0,12.75,2.62
30667.0,12.76,2.59
30668.0,12.79,2.47
30669.0,12.77,2.52
30670.0,12.78,2.49
30671.0,12.76,2.57
30672.0,12.8,2.49
30673.0,12.79,2.51
30674.0,12.79,2.53
30675.0,12.81,2.46
30676.0,12.81,2.47
30677.0,12.8,2.52
30678.0,12.81,2.5
30679.0,12.8,2.57
30680.0,12.81,2.53
30681.0,12.79,2.57
30682.0,12.77,2.63
30683.0,12.77,2.64
30684.0,12.78,2.59
30685.0,12.76,2.7
30686.0,12.79,2.55
30687.0,12.83,2.43
30688.0,12.78,2.58
30689.0,12.8,2.48
30690.0,12.8,2.5
30691.0,12.8,2.49
30692.0,12.8,2.47
30693.0,12.8,2.45
30694.0,12.76,2.55
30695.0,12.76,2.55
30696.0,12.72,2.7
30697.0,12.69,2.74
30698.0,12.7,2.77
30699.0,12.68,2.86
30700.0,12.69,2.84
30701.0,12.68,2.88
30702.0,12.68,2.88
30703.0,12.71,2.78
30704.0,12.72,2.79
30705.0,12.77,2.64
30706.0,12.78,2.56
30707.0,12.8,2.56
30708.0,12.82,2.48
30709.0,12.85,2.35
30710.0,12.86,2.29
30711.0,12.91,2.14
30712.0,12.91,2.11
30713.0,12.92,2.07
30714.0,12.94,1.98
30715.0,12.94,1.99
30716.0,12.92,2.08
30717.0,12.9,2.15
30718.0,12.88,2.2
30719.0,12.89,2.17
30720.0,12.89,2.17
30721.0,12.85,2.33
30722.0,12.83,2.42
30723.0,12.83,2.43
30724.0,12.84,2.42
30725.0,12.82,2.5
30726.0,12.85,2.41
30727.0,12.87,2.34
30728.0,12.89,2.25
30729.0,12.85,2.4
30730.0,12.84,2.47
30731.0,12.85,2.45
30732.0,12.86,2.41
30733.0,12.82,2.56
30734.0,12.79,2.62
30735.0,12.77,2.68
30736.0,12.75,2.73
30737.0,12.74,2.73
30738.0,12.73,2.77
30739.0,12.77,2.63
30740.0,12.78,2.55
30741.0,12.79,2.48
30742.0,12.82,2.39
30743.0,12.84,2.31
30744.0,12.86,2.28
30745.0,12.87,2.27
30746.0,12.9,2.2
30747.0,12.9,2.2
30748.0,12.91,2.16
30749.0,12.9,2.23
30750.0,12.87,2.34
30751.0,12.9,2.28
30752.0,12.89,2.33
30753.0,12.89,2.29
30754.0,12.91,2.23
30755.0,12.9,2.21
30756.0,12.91,2.18
30757.0,12.89,2.22
30758.0,12.89,2.2
30759.0,12.91,2.12
30760.0,12.93,2.02
30761.0,12.91,2.09
30762.0,12.91,2.11
30763.0,12.88,2.22
30764.0,12.84,2.38
30765.0,12.88,2.25
30766.0,12.85,2.37
30767.0,12.85,2.4
30768.0,12.85,2.39
30769.0,12.85,2.39
30770.0,12.81,2.53
30771.0,12.79,2.61
30772.0,12.8,2.55
30773.0,12.83,2.43
30774.0,12.85,2.34
30775.0,12.81,2.52
30776.0,12.81,2.52
30777.0,12.83,2.43
30778.0,12.82,2.45
30779.0,12.81,2.48
30780.0,12.84,2.38
30781.0,12.83,2.37
30782.0,12.84,2.37
30783.0,12.83,2.4
30784.0,12.81,2.45
30785.0,12.84,2.31
30786.0,12.85,2.27
30787.0,12.84,2.32
30788.0,12.84,2.34
30789.0,12.83,2.35
30790.0,12.84,2.34
30791.0,12.86,2.28
30792.0,12.85,2.34
30793.0,12.84,2.35
30794.0,12.88,2.24
30795.0,12.9,2.22
30796.0,12.91,2.15
30797.0,12.93,2.03
30798.0,12.94,2.02
30799.0,12.95,2.03
30800.0,12.94,2.0
30801.0,12.94,2.02
30802.0,12.94,1.99
30803.0,12.94,2.0
30804.0,12.91,2.09
30805.0,12.88,2.15
30806.0,12.88,2.14
30807.0,12.87,2.18
30808.0,12.84,2.29
30809.0,12.81,2.4
30810.0,12.79,2.47
30811.0,12.8,2.43
30812.0,12.77,2.51
30813.0,12.75,2.59
30814.0,12.74,2.64
30815.0,12.76,2.63
30816.0,12.76,2.65
30817.0,12.74,2.69
30818.0,12.74,2.7
30819.0,12.75,2.63
30820.0,12.73,2.71
30821.0,12.72,2.75
30822.0,12.72,2.77
30823.0,12.72,2.78
30824.0,12.75,2.71
30825.0,12.76,2.66
30826.0,12.73,2.74
30827.0,12.72,2.8
30828.0,12.75,2.71
30829.0,12.78,2.63
30830.0,12.82,2.5
30831.0,12.83,2.44
30832.0,12.84,2.36
30833.0,12.86,2.29
30834.0,12.84,2.34
30835.0,12.83,2.37
30836.0,12.85,2.32
30837.0,12.89,2.2
30838.0,12.88,2.24
30839.0,12.86,2.28
30840.0,12.84,2.3
30841.0,12.85,2.31
30842.0,12.86,2.31
30843.0,12.84,2.36
30844.0,12.84,2.37
30845.0,12.82,2.42
30846.0,12.84,2.31
30847.0,12.85,2.29
30848.0,12.84,2.32
30849.0,12.82,2.41
30850.0,12.81,2.46
30851.0,12.78,2.56
30852.0,12.78,2.53
30853.0,12.81,2.4
30854.0,12.8,2.44
30855.0,12.83,2.34
30856.0,12.81,2.43
30857.0,12.79,2.5
30858.0,12.81,2.4
30859.0,12.83,2.34
30860.0,12.85,2.29
30861.0,12.86,2.24
30862.0,12.84,2.34
30863.0,12.83,2.39
30864.0,12.83,2.37
30865.0,12.83,2.38
30866.0,12.83,2.34
30867.0,12.83,2.37
30868.0,12.82,2.41
30869.0,12.83,2.34
30870.0,12.84,2.31
30871.0,12.82,2.32
30872.0,12.86,2.21
30873.0,12.88,2.16
30874.0,12.89,2.11
30875.0,12.89,2.15
30876.0,12.87,2.24
30877.0,12.87,2.25
30878.0,12.86,2.26
30879.0,12.83,2.4
30880.0,12.83,2.42
30881.0,12.87,2.29
30882.0,12.87,2.31
30883.0,12.87,2.3
30884.0,12.89,2.21
30885.0,12.87,2.25
30886.0,12.9,2.14
30887.0,12.92,2.05
30888.0,12.92,2.01
30889.0,12.96,1.84
30890.0,12.96,1.83
30891.0,12.95,1.9
30892.0,12.93,1.93
30893.0,12.9,2.07
30894.0,12.89,2.07
30895.0,12.9,2.04
30896.0,12.9,2.06
30897.0,12.88,2.14
30898.0,12.87,2.18
30899.0,12.86,2.22
30900.0,12.85,2.28
30901.0,12.84,2.27
30902.0,12.82,2.35
30903.0,12.85,2.25
30904.0,12.81,2.35
30905.0,12.82,2.33
30906.0,12.83,2.29
30907.0,12.83,2.27
30908.0,12.87,2.17
30909.0,12.87,2.16
30910.0,12.89,2.13
30911.0,12.9,2.07
30912.0,12.93,1.98
30913.0,12.94,1.95
30914.0,12.96,1.92
30915.0,12.96,1.9
30916.0,12.94,1.99
30917.0,12.96,1.95
30918.0,12.96,1.99
30919.0,12.95,2.02
30920.0,12.95,1.97
30921.0,12.94,2.04
30922.0,12.94,1.97
30923.0,12.92,2.04
30924.0,12.94,2.03
30925.0,12.92,2.1
30926.0,12.89,2.17
30927.0,12.87,2.24
30928.0,12.83,2.36
30929.0,12.8,2.47
30930.0,12.8,2.46
30931.0,12.82,2.38
30932.0,12.79,2.52
30933.0,12.79,2.53
30934.0,12.77,2.6
30935.0,12.76,2.59
30936.0,12.77,2.57
30937.0,12.74,2.64
30938.0,12.76,2.58
30939.0,12.78,2.55
30940.0,12.78,2.54
30941.0,12.74,2.63
30942.0,12.74,2.63
30943.0,12.75,2.59
30944.0,12.78,2.52
30945.0,12.8,2.45
30946.0,12.83,2.31
30947.0,12.85,2.23
30948.0,12.85,2.23
30949.0,12.86,2.2
30950.0,12.82,2.33
30951.0,12.81,2.4
30952.0,12.82,2.4
30953.0,12.78,2.53
30954.0,12.75,2.61
30955.0,12.71,2.76
30956.0,12.68,2.87
30957.0,12.68,2.9
30958.0,12.69,2.9
30959.0,12.71,2.81
30960.0,12.74,2.71
30961.0,12.76,2.61
30962.0,12.79,2.48
30963.0,12.81,2.38
30964.0,12.85,2.22
30965.0,12.89,2.04
30966.0,12.92,1.92
30967.0,12.94,1.84
30968.0,12.92,1.84
30969.0,12.92,1.86
30970.0,12.89,1.97
30971.0,12.87,2.07
30972.0,12.86,2.13
30973.0,12.86,2.2
30974.0,12.83,2.29
30975.0,12.81,2.34
30976.0,12.77,2.5
30977.0,12.73,2.63
30978.0,12.76,2.57
30979.0,12.74,2.68
30980.0,12.76,2.57
30981.0,12.76,2.51
30982.0,12.78,2.43
30983.0,12.8,2.37
30984.0,12.82,2.29
30985.0,12.84,2.25
30986.0,12.84,2.24
30987.0,12.83,2.25
30988.0,12.82,2.3
30989.0,12.82,2.3
30990.0,12.8,2.38
30991.0,12.79,2.44
30992.0,12.75,2.55
30993.0,12.73,2.61
30994.0,12.69,2.77
30995.0,12.68,2.8
30996.0,12.72,2.71
30997.0,12.75,2.61
30998.0,12.75,2.55
30999.0,12.75,2.5
31000.0,12.77,2.49
31001.0,12.78,2.44
31002.0,12.82,2.32
31003.0,12.85,2.23
31004.0,12.88,2.09
31005.0,12.89,2.04
31006.0,12.89,2.05
31007.0,12.9,2.0
31008.0,12.92,1.95
31009.0,12.91,1.99
31010.0,12.9,1.99
31011.0,12.9,1.99
31012.0,12.88,2.08
31013.0,12.87,2.07
31014.0,12.84,2.17
31015.0,12.79,2.33
31016.0,12.79,2.33
31017.0,12.79,2.36
31018.0,12.75,2.51
31019.0,12.75,2.55
31020.0,12.78,2.49
31021.0,12.79,2.41
31022.0,12.76,2.49
31023.0,12.77,2.47
31024.0,12.78,2.42
31025.0,12.81,2.32
31026.0,12.82,2.26
31027.0,12.8,2.31
31028.0,12.84,2.16
31029.0,12.88,2.04
31030.0,12.84,2.15
31031.0,12.83,2.2
31032.0,12.84,2.19
31033.0,12.82,2.29
31034.0,12.81,2.33
31035.0,12.78,2.45
31036.0,12.77,2.47
31037.0,12.77,2.44
31038.0,12.72,2.61
31039.0,12.73,2.59
31040.0,12.74,2.52
31041.0,12.76,2.46
31042.0,12.79,2.37
31043.0,12.79,2.33
31044.0,12.83,2.21
31045.0,12.84,2.19
31046.0,12.82,2.26
31047.0,12.85,2.24
31048.0,12.85,2.22
31049.0,12.8,2.36
31050.0,12.81,2.35
31051.0,12.8,2.41
31052.0,12.8,2.4
31053.0,12.8,2.37
31054.0,12.79,2.4
31055.0,12.79,2.39
31056.0,12.77,2.47
31057.0,12.75,2.5
31058.0,12.78,2.43
31059.0,12.8,2.31
31060.0,12.79,2.35
31061.0,12.78,2.37
31062.0,12.8,2.31
31063.0,12.77,2.37
31064.0,12.78,2.36
31065.0,12.81,2.25
31066.0,12.83,2.16
31067.0,12.85,2.12
31068.0,12.83,2.19
31069.0,12.83,2.2
31070.0,12.87,2.09
31071.0,12.86,2.13
31072.0,12.83,2.23
31073.0,12.86,2.15
31074.0,12.86,2.14
31075.0,12.83,2.27
31076.0,12.83,2.27
31077.0,12.79,2.33
31078.0,12.8,2.28
31079.0,12.78,2.37
31080.0,12.74,2.48
31081.0,12.75,2.44
31082.0,12.74,2.46
31083.0,12.73,2.5
31084.0,12.72,2.52
31085.0,12.76,2.43
31086.0,12.74,2.5
31087.0,12.75,2.54
31088.0,12.76,2.51
31089.0,12.76,2.45
31090.0,12.8,2.35
31091.0,12.82,2.26
31092.0,12.82,2.27
31093.0,12.81,2.34
31094.0,12.79,2.38
31095.0,12.8,2.32
31096.0,12.83,2.19
31097.0,12.84,2.15
31098.0,12.84,2.15
31099.0,12.84,2.17
31100.0,12.8,2.33
31101.0,12.79,2.35
31102.0,12.79,2.34
31103.0,12.79,2.36
31104.0,12.81,2.29
31105.0,12.79,2.32
31106.0,12.79,2.36
31107.0,12.79,2.37
31108.0,12.77,2.38
31109.0,12.79,2.3
31110.0,12.81,2.23
31111.0,12.79,2.3
31112.0,12.77,2.35
31113.0,12.77,2.32
31114.0,12.74,2.47
31115.0,12.71,2.57
31116.0,12.73,2.5
31117.0,12.75,2.42
31118.0,12.78,2.32
31119.0,12.79,2.31
31120.0,12.79,2.3
31121.0,12.8,2.29
31122.0,12.8,2.3
31123.0,12.79,2.35
31124.0,12.83,2.2
31125.0,12.85,2.09
31126.0,12.85,2.15
31127.0,12.81,2.29
31128.0,12.79,2.36
31129.0,12.78,2.39
31130.0,12.78,2.4
31131.0,12.74,2.5
31132.0,12.75,2.5
31133.0,12.79,2.32
31134.0,12.75,2.49
31135.0,12.75,2.47
31136.0,12.72,2.58
31137.0,12.72,2.55
31138.0,12.74,2.51
31139.0,12.75,2.48
31140.0,12.73,2.55
31141.0,12.74,2.52
31142.0,12.77,2.39
31143.0,12.75,2.5
31144.0,12.79,2.4
31145.0,12.76,2.52
31146.0,12.77,2.5
31147.0,12.76,2.52
31148.0,12.74,2.6
31149.0,12.71,2.69
31150.0,12.72,2.65
31151.0,12.76,2.51
31152.0,12.76,2.5
31153.0,12.76,2.49
31154.0,12.77,2.41
31155.0,12.78,2.39
31156.0,12.8,2.31
31157.0,12.82,2.27
31158.0,12.84,2.19
31159.0,12.83,2.21
31160.0,12.85,2.12
31161.0,12.8,2.26
31162.0,12.8,2.3
31163.0,12.79,2.33
31164.0,12.77,2.44
31165.0,12.75,2.49
31166.0,12.72,2.59
31167.0,12.72,2.56
31168.0,12.71,2.62
31169.0,12.74,2.49
31170.0,12.75,2.47
31171.0,12.75,2.48
31172.0,12.72,2.55
31173.0,12.73,2.51
31174.0,12.74,2.51
31175.0,12.77,2.38
31176.0,12.77,2.4
31177.0,12.76,2.46
31178.0,12.77,2.39
31179.0,12.75,2.47
31180.0,12.76,2.44
31181.0,12.77,2.36
31182.0,12.79,2.32
31183.0,12.77,2.39
31184.0,12.79,2.29
31185.0,12.8,2.27
31186.0,12.79,2.27
31187.0,12.82,2.15
31188.0,12.78,2.29
31189.0,12.78,2.29
31190.0,12.75,2.39
31191.0,12.78,2.31
31192.0,12.8,2.24
31193.0,12.8,2.21
31194.0,12.78,2.28
31195.0,12.76,2.34
31196.0,12.79,2.27
31197.0,12.78,2.28
31198.0,12.79,2.26
31199.0,12.79,2.3
31200.0,12.79,2.29
31201.0,12.76,2.43
31202.0,12.75,2.47
31203.0,12.76,2.43
31204.0,12.73,2.55
31205.0,12.74,2.5
31206.0,12.76,2.4
31207.0,12.77,2.41
31208.0,12.78,2.37
31209.0,12.79,2.34
31210.0,12.77,2.42
31211.0,12.8,2.32
31212.0,12.79,2.35
31213.0,12.81,2.28
31214.0,12.82,2.28
31215.0,12.79,2.3
31216.0,12.77,2.41
31217.0,12.75,2.46
31218.0,12.73,2.5
31219.0,12.73,2.48
31220.0,12.73,2.48
31221.0,12.74,2.46
31222.0,12.75,2.4
31223.0,12.74,2.42
31224.0,12.76,2.34
31225.0,12.77,2.34
31226.0,12.76,2.32
31227.0,12.75,2.39
31228.0,12.79,2.25
31229.0,12.77,2.31
31230.0,12.79,2.22
31231.0,12.75,2.36
31232.0,12.74,2.44
31233.0,12.71,2.56
31234.0,12.71,2.54
31235.0,12.68,2.63
31236.0,12.71,2.61
31237.0,12.71,2.6
31238.0,12.7,2.67
31239.0,12.73,2.57
31240.0,12.72,2.59
31241.0,12.77,2.44
31242.0,12.75,2.5
31243.0,12.76,2.48
31244.0,12.78,2.41
31245.0,12.8,2.32
31246.0,12.76,2.42
31247.0,12.8,2.26
31248.0,12.81,2.21
31249.0,12.8,2.25
31250.0,12.81,2.23
31251.0,12.79,2.25
31252.0,12.83,2.09
31253.0,12.81,2.1
31254.0,12.77,2.27
31255.0,12.75,2.35
31256.0,12.78,2.28
31257.0,12.75,2.37
31258.0,12.75,2.39
31259.0,12.75,2.37
31260.0,12.74,2.41
31261.0,12.72,2.5
31262.0,12.7,2.6
31263.0,12.74,2.47
31264.0,12.77,2.34
31265.0,12.79,2.29
31266.0,12.8,2.26
31267.0,12.79,2.26
31268.0,12.78,2.29
31269.0,12.77,2.35
31270.0,12.76,2.39
31271.0,12.74,2.44
31272.0,12.77,2.35
31273.0,12.78,2.33
31274.0,12.75,2.46
31275.0,12.74,2.51
31276.0,12.75,2.45
31277.0,12.76,2.43
31278.0,12.73,2.53
31279.0,12.74,2.47
31280.0,12.74,2.47
31281.0,12.77,2.34
31282.0,12.74,2.43
31283.0,12.71,2.52
31284.0,12.71,2.52
31285.0,12.72,2.44
31286.0,12.69,2.55
31287.0,12.71,2.49
31288.0,12.75,2.33
31289.0,12.73,2.42
31290.0,12.77,2.28
31291.0,12.75,2.36
31292.0,12.74,2.4
31293.0,12.76,2.34
31294.0,12.77,2.33
31295.0,12.76,2.4
31296.0,12.76,2.36
31297.0,12.74,2.43
31298.0,12.73,2.49
31299.0,12.75,2.44
31300.0,12.73,2.49
31301.0,12.75,2.41
31302.0,12.79,2.29
31303.0,12.76,2.4
31304.0,12.77,2.37
31305.0,12.77,2.35
31306.0,12.75,2.43
31307.0,12.77,2.37
31308.0,12.78,2.31
31309.0,12.78,2.31
31310.0,12.77,2.32
31311.0,12.77,2.33
31312.0,12.74,2.4
31313.0,12.74,2.34
31314.0,12.75,2.31
31315.0,12.75,2.31
31316.0,12.78,2.21
31317.0,12.77,2.23
31318.0,12.76,2.3
31319.0,12.77,2.25
31320.0,12.8,2.2
31321.0,12.79,2.18
31322.0,12.83,2.07
31323.0,12.81,2.15
31324.0,12.82,2.1
31325.0,12.81,2.11
31326.0,12.83,2.08
31327.0,12.83,2.07
31328.0,12.82,2.09
31329.0,12.79,2.23
31330.0,12.78,2.23
31331.0,12.79,2.27
31332.0,12.76,2.32
31333.0,12.8,2.17
31334.0,12.78,2.29
31335.0,12.81,2.19
31336.0,12.79,2.26
31337.0,12.77,2.34
31338.0,12.75,2.38
31339.0,12.79,2.22
31340.0,12.78,2.23
31341.0,12.79,2.16
31342.0,12.8,2.22
31343.0,12.79,2.27
31344.0,12.8,2.21
31345.0,12.76,2.28
31346.0,12.78,2.19
31347.0,12.81,2.11
31348.0,12.84,2.02
31349.0,12.84,2.08
31350.0,12.82,2.17
31351.0,12.81,2.21
31352.0,12.8,2.19
31353.0,12.81,2.13
31354.0,12.85,2.01
31355.0,12.85,2.07
31356.0,12.81,2.21
31357.0,12.81,2.2
31358.0,12.8,2.22
31359.0,12.8,2.2
31360.0,12.81,2.16
31361.0,12.81,2.21
31362.0,12.79,2.29
31363.0,12.74,2.47
31364.0,12.74,2.48
31365.0,12.77,2.34
31366.0,12.79,2.29
31367.0,12.75,2.41
31368.0,12.73,2.5
31369.0,12.69,2.59
31370.0,12.69,2.59
31371.0,12.67,2.65
31372.0,12.71,2.53
31373.0,12.75,2.39
31374.0,12.73,2.46
31375.0,12.73,2.48
31376.0,12.74,2.41
31377.0,12.75,2.43
31378.0,12.75,2.41
31379.0,12.8,2.3
31380.0,12.83,2.18
31381.0,12.83,2.19
31382.0,12.81,2.27
31383.0,12.82,2.22
31384.0,12.81,2.26
31385.0,12.81,2.27
31386.0,12.77,2.41
31387.0,12.77,2.4
31388.0,12.81,2.23
31389.0,12.8,2.24
31390.0,12.78,2.3
31391.0,12.8,2.21
31392.0,12.8,2.2
31393.0,12.79,2.25
31394.0,12.79,2.25
31395.0,12.8,2.24
31396.0,12.82,2.14
31397.0,12.86,2.02
31398.0,12.83,2.15
31399.0,12.8,2.28
31400.0,12.81,2.22
31401.0,12.82,2.16
31402.0,12.82,2.19
31403.0,12.81,2.21
31404.0,12.81,2.18
31405.0,12.76,2.32
31406.0,12.74,2.38
31407.0,12.73,2.41
31408.0,12.72,2.44
31409.0,12.72,2.45
31410.0,12.68,2.6
31411.0,12.69,2.61
31412.0,12.7,2.54
31413.0,12.7,2.51
31414.0,12.72,2.46
31415.0,12.73,2.42
31416.0,12.75,2.34
31417.0,12.75,2.36
31418.0,12.77,2.25
31419.0,12.81,2.08
31420.0,12.81,2.09
31421.0,12.8,2.14
31422.0,12.81,2.1
31423.0,12.82,2.06
31424.0,12.81,2.15
31425.0,12.81,2.16
31426.0,12.82,2.1
31427.0,12.81,2.12
