Waktu (detik),Tegangan (V),Arus (A)
36058.0,11.35,1.32
36059.0,11.4,1.03
36060.0,11.06,2.73
36061.0,11.04,2.39
36062.0,11.38,1.46
36063.0,11.33,1.27
36064.0,11.18,2.15
36065.0,11.25,1.81
36066.0,11.38,1.03
36067.0,11.16,2.29
36068.0,11.35,1.42
36069.0,11.13,2.39
36070.0,11.4,1.27
36071.0,11.3,1.61
36072.0,11.01,2.78
36073.0,11.04,2.78
36074.0,11.23,1.37
36075.0,11.38,1.17
36076.0,11.25,1.42
36077.0,11.3,1.32
36078.0,11.06,2.64
36079.0,11.06,2.73
36080.0,11.33,1.51
36081.0,11.38,1.12
36082.0,11.38,1.07
36083.0,11.08,2.05
36084.0,11.08,2.0
36085.0,11.16,2.2
36086.0,11.13,2.34
36087.0,11.3,1.46
36088.0,11.28,1.61
36089.0,11.04,2.0
36090.0,11.01,2.39
36091.0,11.04,2.59
36092.0,11.28,1.07
36093.0,10.99,2.69
36094.0,11.3,1.17
36095.0,11.01,2.64
36096.0,11.16,1.46
36097.0,11.16,2.05
36098.0,11.23,1.42
36099.0,11.3,1.17
36100.0,11.18,1.81
36101.0,11.16,1.9
36102.0,10.99,2.73
36103.0,11.01,2.54
36104.0,11.23,1.37
36105.0,11.01,2.15
36106.0,11.28,1.12
36107.0,11.3,1.51
36108.0,11.11,1.9
36109.0,11.25,1.17
36110.0,11.06,1.95
36111.0,11.21,1.42
36112.0,11.01,2.59
36113.0,10.99,2.59
36114.0,11.04,2.39
36115.0,11.3,1.32
36116.0,11.28,1.42
36117.0,11.04,2.54
36118.0,11.13,1.95
36119.0,11.01,1.95
36120.0,11.08,2.1
36121.0,10.94,2.59
36122.0,11.11,2.05
36123.0,11.3,0.93
36124.0,11.23,1.66
36125.0,10.96,2.73
36126.0,10.99,2.0
36127.0,11.06,2.39
36128.0,10.96,2.73
36129.0,11.3,0.98
36130.0,11.08,2.15
36131.0,10.96,2.69
36132.0,11.23,1.66
36133.0,11.11,2.1
36134.0,11.28,1.12
36135.0,11.25,1.22
36136.0,11.33,1.12
36137.0,11.08,1.86
36138.0,11.01,2.0
36139.0,11.08,1.51
36140.0,11.06,2.29
36141.0,11.18,1.66
36142.0,10.99,2.2
36143.0,11.01,2.34
36144.0,11.08,1.76
36145.0,11.04,2.29
36146.0,11.21,1.51
36147.0,11.06,2.15
36148.0,11.3,1.17
36149.0,11.06,2.25
36150.0,11.11,1.86
36151.0,10.94,2.25
36152.0,11.01,2.44
36153.0,11.21,1.12
36154.0,10.91,2.34
36155.0,10.96,2.59
36156.0,11.3,1.27
36157.0,11.28,0.88
36158.0,11.04,2.29
36159.0,11.28,0.93
36160.0,11.3,0.93
36161.0,11.08,2.05
36162.0,10.91,2.59
36163.0,10.91,2.69
36164.0,11.28,0.98
36165.0,11.25,1.32
36166.0,10.91,2.64
36167.0,11.13,1.37
36168.0,11.13,1.76
36169.0,11.21,1.46
36170.0,11.11,1.81
36171.0,11.01,2.34
36172.0,11.08,1.95
36173.0,10.94,2.59
36174.0,11.06,2.15
36175.0,11.06,2.0
36176.0,11.23,0.98
36177.0,10.91,2.49
36178.0,11.08,2.0
36179.0,10.89,2.59
36180.0,11.11,1.76
36181.0,11.01,2.34
36182.0,11.25,0.93
36183.0,11.13,1.71
36184.0,11.11,1.42
36185.0,11.23,1.37
36186.0,11.11,1.42
36187.0,11.08,1.9
36188.0,11.01,2.25
36189.0,11.11,1.46
36190.0,11.21,1.12
36191.0,11.08,1.86
36192.0,11.04,2.1
36193.0,11.18,1.12
36194.0,11.06,2.0
36195.0,11.08,1.86
36196.0,10.91,2.25
36197.0,10.89,2.64
36198.0,10.94,2.05
36199.0,10.94,2.49
36200.0,10.89,2.29
36201.0,10.99,2.25
36202.0,10.91,2.05
36203.0,11.16,1.03
36204.0,10.94,2.15
36205.0,11.16,1.32
36206.0,10.89,2.64
36207.0,11.13,1.22
36208.0,10.89,2.39
36209.0,10.91,2.05
36210.0,10.96,1.81
36211.0,11.16,1.46
36212.0,11.25,0.88
36213.0,10.89,2.39
36214.0,10.89,2.49
36215.0,11.13,1.46
36216.0,11.18,1.32
36217.0,10.89,2.59
36218.0,10.91,2.54
36219.0,10.99,2.29
36220.0,11.23,0.93
36221.0,11.23,0.93
36222.0,10.89,2.44
36223.0,11.11,1.27
36224.0,10.89,2.39
36225.0,11.01,1.76
36226.0,11.23,0.88
36227.0,11.25,0.98
36228.0,10.89,2.54
36229.0,10.86,2.59
36230.0,11.21,0.98
36231.0,11.16,1.22
36232.0,11.21,1.27
36233.0,11.23,1.03
36234.0,11.06,1.81
36235.0,10.91,2.54
36236.0,10.89,2.54
36237.0,11.18,0.88
36238.0,11.21,0.83
36239.0,10.99,2.15
36240.0,10.96,2.29
36241.0,10.94,1.86
36242.0,11.21,0.88
36243.0,11.06,1.27
36244.0,11.23,0.83
36245.0,11.13,1.12
36246.0,11.13,1.51
36247.0,11.21,1.07
36248.0,11.01,2.0
36249.0,11.06,1.76
36250.0,10.86,2.64
36251.0,11.04,1.46
36252.0,10.89,2.54
36253.0,10.86,2.59
36254.0,11.11,1.46
36255.0,11.21,0.93
36256.0,10.86,2.49
36257.0,10.96,1.9
36258.0,10.86,2.25
36259.0,11.21,0.98
36260.0,11.04,1.37
36261.0,11.11,1.51
36262.0,11.11,1.07
36263.0,11.16,1.42
36264.0,10.84,2.39
36265.0,11.06,1.37
36266.0,11.04,1.86
36267.0,10.96,1.76
36268.0,11.01,1.56
36269.0,11.21,1.17
36270.0,11.21,0.83
36271.0,10.99,2.0
36272.0,10.99,2.05
36273.0,11.08,1.12
36274.0,11.01,2.05
36275.0,11.01,1.95
36276.0,10.89,2.49
36277.0,11.01,1.95
36278.0,10.89,2.15
36279.0,11.11,1.17
36280.0,10.99,2.15
36281.0,10.91,2.44
36282.0,11.04,1.46
36283.0,11.13,1.07
36284.0,10.89,2.44
36285.0,10.86,2.54
36286.0,11.11,1.37
36287.0,11.16,1.27
36288.0,10.91,1.81
36289.0,10.84,2.64
36290.0,10.86,2.49
36291.0,11.18,0.88
36292.0,11.01,1.42
36293.0,11.08,1.51
36294.0,11.21,1.03
36295.0,11.06,1.76
36296.0,11.04,1.51
36297.0,11.18,0.98
36298.0,10.86,2.64
36299.0,11.01,1.95
36300.0,10.89,2.25
36301.0,10.94,2.25
36302.0,10.99,1.42
36303.0,10.91,2.44
36304.0,10.89,1.9
36305.0,11.04,1.71
36306.0,11.04,1.22
36307.0,11.18,0.88
36308.0,10.91,2.44
36309.0,10.84,2.44
36310.0,11.13,1.37
36311.0,11.21,1.07
36312.0,11.01,1.86
36313.0,11.04,1.76
36314.0,10.91,1.76
36315.0,11.18,0.83
36316.0,11.21,1.07
36317.0,10.94,2.25
36318.0,10.91,2.34
36319.0,11.01,1.46
36320.0,11.06,1.07
36321.0,10.91,2.25
36322.0,11.16,0.78
36323.0,11.13,1.27
36324.0,10.89,2.0
36325.0,11.13,0.93
36326.0,10.94,2.25
36327.0,10.82,2.64
36328.0,11.01,1.9
36329.0,10.86,2.44
36330.0,11.11,1.51
36331.0,10.99,1.71
36332.0,11.16,0.93
36333.0,10.89,2.39
36334.0,10.84,2.2
36335.0,11.01,1.95
36336.0,10.94,1.76
36337.0,10.96,1.95
36338.0,10.94,1.81
36339.0,10.89,1.95
36340.0,11.01,1.86
36341.0,10.99,1.95
36342.0,10.86,2.05
36343.0,10.91,1.95
36344.0,11.13,1.17
36345.0,10.82,2.39
36346.0,10.99,1.61
36347.0,11.18,0.98
36348.0,11.16,1.03
36349.0,10.99,2.0
36350.0,10.99,1.9
36351.0,10.82,2.59
36352.0,10.86,2.44
36353.0,10.99,1.51
36354.0,11.04,1.32
36355.0,10.84,2.64
36356.0,11.13,1.12
36357.0,10.96,1.71
36358.0,11.16,1.27
36359.0,11.04,1.71
36360.0,10.82,2.39
36361.0,10.86,2.15
36362.0,11.04,1.66
36363.0,10.89,2.39
36364.0,10.89,2.44
36365.0,10.84,2.1
36366.0,11.04,1.81
36367.0,11.06,1.66
36368.0,11.18,0.88
36369.0,10.99,2.1
36370.0,10.82,2.29
36371.0,10.84,2.44
36372.0,10.94,1.86
36373.0,10.89,1.76
36374.0,11.18,1.12
36375.0,11.06,1.12
36376.0,11.08,1.51
36377.0,11.16,0.98
36378.0,11.01,1.76
36379.0,10.84,2.54
36380.0,10.89,2.39
36381.0,10.84,2.1
36382.0,10.82,2.64
36383.0,10.99,1.56
36384.0,10.84,2.44
36385.0,10.96,2.05
36386.0,11.16,1.17
36387.0,10.79,2.64
36388.0,10.96,2.1
36389.0,10.82,2.49
36390.0,10.99,1.86
36391.0,10.79,2.34
36392.0,10.96,1.95
36393.0,10.79,2.64
36394.0,10.99,1.86
36395.0,11.13,1.07
36396.0,11.11,1.42
36397.0,10.79,2.64
36398.0,10.79,2.64
36399.0,11.06,1.42
36400.0,10.96,1.95
36401.0,10.94,1.61
36402.0,11.16,0.98
36403.0,11.11,1.03
36404.0,11.01,1.66
36405.0,11.16,0.78
36406.0,10.96,1.9
36407.0,11.08,1.32
36408.0,10.91,2.1
36409.0,10.86,2.39
36410.0,11.11,0.93
36411.0,10.84,1.95
36412.0,11.13,0.73
36413.0,10.99,1.42
36414.0,10.94,1.95
36415.0,11.01,1.66
36416.0,10.82,1.9
36417.0,10.79,2.39
36418.0,10.86,2.29
36419.0,11.06,0.88
36420.0,10.94,1.51
36421.0,11.06,1.22
36422.0,11.08,0.93
36423.0,10.96,1.71
36424.0,11.01,1.51
36425.0,10.77,2.49
36426.0,10.96,1.81
36427.0,11.04,1.07
36428.0,11.13,1.07
36429.0,10.77,2.44
36430.0,11.08,0.78
36431.0,10.79,2.49
36432.0,10.91,1.81
36433.0,10.86,2.29
36434.0,11.11,1.17
36435.0,11.08,1.22
36436.0,10.82,2.49
36437.0,10.79,2.05
36438.0,10.99,1.71
36439.0,10.96,1.76
36440.0,11.13,0.78
36441.0,11.01,1.46
36442.0,11.01,1.27
36443.0,10.94,1.81
36444.0,10.91,2.0
36445.0,11.08,0.98
36446.0,11.13,0.88
36447.0,10.96,1.71
36448.0,10.99,1.66
36449.0,10.79,2.64
36450.0,11.08,0.88
36451.0,11.13,0.78
36452.0,10.84,2.29
36453.0,10.77,2.54
36454.0,11.16,0.83
36455.0,11.08,0.88
36456.0,11.11,0.93
36457.0,11.04,1.12
36458.0,11.08,1.17
36459.0,11.06,1.32
36460.0,10.94,1.51
36461.0,10.94,1.51
36462.0,10.94,1.9
36463.0,10.91,1.9
36464.0,11.08,0.93
36465.0,11.08,0.93
36466.0,11.06,0.93
36467.0,10.84,2.25
36468.0,10.84,2.34
36469.0,11.06,1.42
36470.0,11.01,1.51
36471.0,10.99,1.42
36472.0,10.86,1.81
36473.0,11.01,1.61
36474.0,11.13,1.22
36475.0,11.11,1.22
36476.0,11.06,0.98
36477.0,11.04,1.03
36478.0,10.96,1.61
36479.0,11.04,1.42
36480.0,11.08,0.88
36481.0,10.96,1.56
36482.0,10.96,1.61
36483.0,10.84,1.76
36484.0,10.74,2.39
36485.0,10.94,1.66
36486.0,10.94,1.76
36487.0,11.04,0.93
36488.0,10.94,1.71
36489.0,10.99,1.42
36490.0,10.82,2.44
36491.0,10.79,2.49
36492.0,10.84,2.29
36493.0,10.94,1.37
36494.0,11.99,2.54
36495.0,11.89,2.98
36496.0,11.84,2.83
36497.0,12.04,2.0
36498.0,12.04,1.76
36499.0,11.65,3.22
36500.0,11.89,2.05
36501.0,11.79,2.83
36502.0,11.99,1.56
36503.0,11.82,2.2
36504.0,11.79,2.25
36505.0,11.99,1.81
36506.0,11.6,3.47
36507.0,11.65,3.27
36508.0,11.67,2.78
36509.0,11.57,3.37
36510.0,11.57,2.98
36511.0,11.89,2.1
36512.0,11.69,2.93
36513.0,11.74,2.64
36514.0,11.65,3.08
36515.0,11.72,2.39
36516.0,11.84,2.34
36517.0,11.94,1.81
36518.0,11.94,1.66
36519.0,11.74,2.29
36520.0,11.47,3.17
36521.0,11.52,3.27
36522.0,11.47,3.17
36523.0,11.79,2.25
36524.0,11.91,1.61
36525.0,11.55,2.49
36526.0,11.77,1.86
36527.0,11.67,2.54
36528.0,11.65,2.69
36529.0,11.47,2.78
36530.0,11.47,3.13
36531.0,11.43,2.98
36532.0,11.47,3.08
36533.0,11.79,1.76
36534.0,11.45,3.17
36535.0,11.5,2.54
36536.0,11.69,2.25
36537.0,11.84,1.86
36538.0,11.6,2.64
36539.0,11.74,2.05
36540.0,11.6,2.54
36541.0,11.52,2.83
36542.0,11.74,2.1
36543.0,11.6,2.44
36544.0,11.69,1.76
36545.0,11.38,2.93
36546.0,11.77,1.42
36547.0,11.38,2.88
36548.0,11.72,1.86
36549.0,11.52,2.54
36550.0,11.65,2.15
36551.0,11.6,2.25
36552.0,11.38,3.08
36553.0,11.57,2.29
36554.0,11.43,2.88
36555.0,11.74,1.81
36556.0,11.82,1.37
36557.0,11.57,1.66
36558.0,11.74,1.37
36559.0,11.45,2.49
36560.0,11.62,2.05
36561.0,11.43,2.15
36562.0,11.33,2.78
36563.0,11.77,1.32
36564.0,11.55,2.29
36565.0,11.77,1.22
36566.0,11.67,1.9
36567.0,11.6,2.1
36568.0,11.33,2.78
36569.0,11.52,2.34
36570.0,11.57,2.05
36571.0,11.35,2.83
36572.0,11.47,2.49
36573.0,11.55,2.1
36574.0,11.35,2.88
36575.0,11.6,1.9
36576.0,11.5,2.39
36577.0,11.47,2.15
36578.0,11.28,2.83
36579.0,11.43,2.29
36580.0,11.57,1.76
36581.0,11.43,2.64
36582.0,11.5,2.2
36583.0,11.55,1.66
36584.0,11.43,2.05
36585.0,11.5,2.2
36586.0,11.74,1.56
36587.0,11.52,2.15
36588.0,11.3,2.2
36589.0,11.57,1.9
36590.0,11.45,2.44
36591.0,11.72,1.42
36592.0,11.38,2.59
36593.0,11.67,1.32
36594.0,11.28,2.44
36595.0,11.5,1.46
36596.0,11.65,1.37
36597.0,11.23,2.78
36598.0,11.4,1.86
36599.0,11.4,2.39
36600.0,11.38,2.59
36601.0,11.69,1.32
36602.0,11.62,1.42
36603.0,11.47,2.15
36604.0,11.69,1.27
36605.0,11.23,2.69
36606.0,11.6,1.42
36607.0,11.33,2.25
36608.0,11.21,2.88
36609.0,11.69,1.17
36610.0,11.23,2.78
36611.0,11.3,2.64
36612.0,11.45,2.29
36613.0,11.55,1.61
36614.0,11.47,1.76
36615.0,11.45,2.29
36616.0,11.65,1.42
36617.0,11.65,1.37
36618.0,11.45,2.2
36619.0,11.62,1.42
36620.0,11.62,1.32
36621.0,11.62,1.27
36622.0,11.35,2.49
36623.0,11.45,2.1
36624.0,11.23,2.88
36625.0,11.55,1.95
36626.0,11.4,2.25
36627.0,11.55,1.42
36628.0,11.45,2.05
36629.0,11.52,1.9
36630.0,11.23,2.83
36631.0,11.47,2.1
36632.0,11.43,2.29
36633.0,11.6,1.32
36634.0,11.57,1.42
36635.0,11.28,2.73
36636.0,11.35,2.44
36637.0,11.47,2.0
36638.0,11.23,2.78
36639.0,11.33,2.54
36640.0,11.38,1.95
36641.0,11.4,2.2
36642.0,11.18,2.78
36643.0,11.33,2.54
36644.0,11.62,1.56
36645.0,11.47,2.1
36646.0,11.21,2.59
36647.0,11.33,2.05
36648.0,11.3,2.59
36649.0,11.23,2.83
36650.0,11.33,2.05
36651.0,11.35,2.34
36652.0,11.38,2.15
36653.0,11.6,1.56
36654.0,11.3,2.49
36655.0,11.5,1.81
36656.0,11.38,2.2
36657.0,11.5,1.51
36658.0,11.62,1.46
36659.0,11.16,2.69
36660.0,11.45,2.0
36661.0,11.38,2.15
36662.0,11.5,1.56
36663.0,11.57,1.27
36664.0,11.28,2.54
36665.0,11.33,2.39
36666.0,11.52,1.46
36667.0,11.55,1.17
36668.0,11.45,1.95
36669.0,11.45,1.9
36670.0,11.35,1.76
36671.0,11.55,1.42
36672.0,11.13,2.64
36673.0,11.6,1.51
36674.0,11.6,1.51
36675.0,11.35,2.15
36676.0,11.23,2.54
36677.0,11.43,1.95
36678.0,11.38,2.0
36679.0,11.6,1.27
36680.0,11.5,1.81
36681.0,11.21,2.69
36682.0,11.38,2.1
36683.0,11.16,2.78
36684.0,11.4,1.9
36685.0,11.57,1.17
36686.0,11.35,2.1
36687.0,11.33,1.86
36688.0,11.38,1.66
36689.0,11.33,2.2
36690.0,11.28,2.29
36691.0,11.25,1.76
36692.0,11.57,1.22
36693.0,11.28,2.34
36694.0,11.57,1.27
36695.0,11.3,2.29
36696.0,11.52,1.76
36697.0,11.25,2.54
36698.0,11.57,1.17
36699.0,11.47,1.76
36700.0,11.21,2.54
36701.0,11.5,1.22
36702.0,11.13,2.69
36703.0,11.11,2.83
36704.0,11.45,1.71
36705.0,11.52,1.27
36706.0,11.13,2.69
36707.0,11.16,2.29
36708.0,11.5,1.37
36709.0,11.11,2.59
36710.0,11.47,1.37
36711.0,11.38,1.66
36712.0,11.55,1.42
36713.0,11.52,1.22
36714.0,11.43,1.86
36715.0,11.55,1.17
36716.0,11.55,1.22
36717.0,11.3,1.86
36718.0,11.55,1.17
36719.0,11.43,1.51
36720.0,11.47,1.71
36721.0,11.52,1.22
36722.0,11.45,1.61
36723.0,11.08,2.78
36724.0,11.23,2.49
36725.0,11.57,1.17
36726.0,11.35,1.56
36727.0,11.55,1.42
36728.0,11.08,2.64
36729.0,11.52,1.12
36730.0,11.16,2.59
36731.0,11.11,2.73
36732.0,11.55,1.17
36733.0,11.23,2.54
36734.0,11.11,2.78
36735.0,11.45,1.76
36736.0,11.35,2.0
36737.0,11.18,2.15
36738.0,11.45,1.37
36739.0,11.25,2.34
36740.0,11.55,1.27
36741.0,11.45,1.56
36742.0,11.23,2.39
36743.0,11.28,2.2
36744.0,11.08,2.78
36745.0,11.11,2.78
36746.0,11.43,1.32
36747.0,11.25,1.81
36748.0,11.52,1.12
36749.0,11.43,1.76
36750.0,11.52,1.56
36751.0,11.3,2.1
36752.0,11.35,1.86
36753.0,11.16,2.1
36754.0,11.11,2.73
36755.0,11.08,2.64
36756.0,11.4,1.51
36757.0,11.08,2.29
36758.0,11.52,1.42
36759.0,11.45,1.37
36760.0,11.33,1.95
36761.0,11.38,1.81
36762.0,11.08,2.83
36763.0,11.18,2.49
36764.0,11.38,1.46
36765.0,11.33,1.95
36766.0,11.3,2.05
36767.0,11.52,1.17
36768.0,11.38,1.86
36769.0,11.11,2.69
36770.0,11.18,2.44
36771.0,11.4,1.76
36772.0,11.45,1.32
36773.0,11.3,2.05
36774.0,11.08,2.29
36775.0,11.11,2.15
36776.0,11.33,1.95
36777.0,11.3,1.9
36778.0,11.11,2.64
36779.0,11.28,2.1
36780.0,11.06,2.64
36781.0,11.52,1.22
36782.0,11.4,1.71
36783.0,11.13,2.64
36784.0,11.21,2.39
36785.0,11.38,1.71
36786.0,11.25,2.25
36787.0,11.33,2.0
36788.0,11.5,1.17
36789.0,11.43,1.61
36790.0,11.06,2.83
36791.0,11.06,2.73
36792.0,11.35,1.71
36793.0,11.06,2.73
36794.0,11.25,2.2
36795.0,11.08,2.69
36796.0,11.45,1.27
36797.0,11.52,1.37
36798.0,11.38,1.71
36799.0,11.06,2.39
36800.0,11.06,2.49
36801.0,11.45,1.17
36802.0,11.43,1.27
36803.0,11.28,1.9
36804.0,11.04,2.59
36805.0,11.3,1.9
36806.0,11.3,1.9
36807.0,11.52,1.27
36808.0,11.4,1.71
36809.0,11.45,1.17
36810.0,11.35,1.46
36811.0,11.08,2.64
36812.0,11.13,2.59
36813.0,11.23,2.2
36814.0,11.21,1.81
36815.0,11.13,2.54
36816.0,11.25,1.61
36817.0,11.08,2.69
36818.0,11.47,1.22
36819.0,11.35,1.51
36820.0,11.21,1.81
36821.0,11.5,1.32
36822.0,11.06,2.49
36823.0,11.4,1.56
36824.0,11.18,2.05
36825.0,11.43,1.32
36826.0,11.21,2.25
36827.0,11.06,2.29
36828.0,11.25,2.05
36829.0,11.4,1.37
36830.0,11.35,1.86
36831.0,11.28,1.95
36832.0,11.43,1.17
36833.0,11.04,2.64
36834.0,11.5,1.03
36835.0,11.38,1.51
36836.0,11.04,2.54
36837.0,11.21,2.2
36838.0,11.06,2.49
36839.0,11.04,2.69
36840.0,11.25,1.56
36841.0,11.23,2.1
36842.0,11.5,1.27
36843.0,11.18,2.25
36844.0,11.28,1.86
36845.0,11.38,1.37
36846.0,11.3,1.86
36847.0,11.5,1.12
36848.0,11.23,2.2
36849.0,11.5,1.42
36850.0,11.3,1.86
36851.0,11.23,1.71
36852.0,11.01,2.73
36853.0,11.38,1.42
36854.0,11.06,2.69
36855.0,11.33,1.76
36856.0,11.33,1.51
36857.0,11.5,1.07
36858.0,11.25,1.56
36859.0,11.28,1.9
36860.0,11.33,1.42
36861.0,11.06,2.64
36862.0,11.04,2.69
36863.0,11.3,1.86
36864.0,11.08,2.29
36865.0,11.28,2.05
36866.0,11.13,2.44
36867.0,11.47,1.37
36868.0,11.43,1.32
36869.0,11.25,1.9
36870.0,11.4,1.22
36871.0,11.5,1.27
36872.0,11.04,2.59
36873.0,11.5,1.22
36874.0,11.38,1.46
36875.0,11.3,1.9
36876.0,11.5,1.32
36877.0,11.23,1.61
36878.0,11.47,1.46
36879.0,11.38,1.42
36880.0,11.16,2.44
36881.0,11.06,2.64
36882.0,11.33,1.61
36883.0,11.08,2.05
36884.0,11.21,1.9
36885.0,11.3,1.95
36886.0,11.47,1.32
36887.0,11.04,2.39
36888.0,11.04,2.64
36889.0,11.28,1.95
36890.0,11.3,1.46
36891.0,11.16,1.95
36892.0,11.4,1.32
36893.0,11.43,1.56
36894.0,11.38,1.51
36895.0,11.28,1.86
36896.0,11.45,1.22
36897.0,11.33,1.86
36898.0,11.06,2.64
36899.0,11.23,2.15
36900.0,11.3,1.81
36901.0,11.13,2.1
36902.0,11.21,1.76
36903.0,11.45,1.12
36904.0,11.06,2.59
36905.0,11.33,1.51
36906.0,11.01,2.73
36907.0,11.4,1.22
36908.0,11.16,2.34
36909.0,11.47,1.32
36910.0,11.21,2.15
36911.0,11.47,1.37
36912.0,11.18,2.25
36913.0,11.47,1.27
36914.0,11.23,2.0
36915.0,11.47,1.42
36916.0,11.16,2.0
36917.0,11.4,1.61
36918.0,11.43,1.22
36919.0,11.3,1.76
36920.0,11.01,2.59
36921.0,11.04,2.39
36922.0,11.45,1.22
36923.0,11.47,1.07
36924.0,11.13,2.44
36925.0,11.38,1.22
36926.0,11.35,1.71
36927.0,11.33,1.32
36928.0,11.25,1.95
36929.0,11.45,1.03
36930.0,11.18,2.2
36931.0,11.38,1.61
36932.0,11.45,1.12
36933.0,11.04,2.54
36934.0,11.16,2.29
36935.0,11.38,1.32
36936.0,11.04,2.25
36937.0,11.38,1.61
36938.0,11.25,1.95
36939.0,11.4,1.22
36940.0,11.38,1.32
36941.0,10.99,2.54
36942.0,11.13,2.34
36943.0,11.45,1.07
36944.0,11.45,1.12
36945.0,11.23,2.1
36946.0,11.28,1.86
36947.0,11.33,1.76
36948.0,11.45,1.42
36949.0,11.47,1.22
36950.0,11.16,2.34
36951.0,11.21,2.1
36952.0,11.18,1.95
36953.0,11.4,1.27
36954.0,11.01,2.73
36955.0,11.47,1.27
36956.0,11.28,1.46
36957.0,11.06,2.54
36958.0,11.08,2.59
36959.0,11.4,1.17
36960.0,11.4,1.61
36961.0,11.45,1.32
36962.0,11.38,1.56
36963.0,11.01,2.64
36964.0,11.25,1.95
36965.0,11.01,2.64
36966.0,11.35,1.66
36967.0,11.04,2.64
36968.0,11.45,1.12
36969.0,11.21,2.15
36970.0,11.33,1.71
36971.0,11.06,2.73
36972.0,11.16,2.15
36973.0,11.28,1.81
36974.0,11.43,1.17
36975.0,11.38,1.61
36976.0,11.38,1.32
36977.0,11.4,1.51
36978.0,11.18,1.86
36979.0,10.99,2.54
36980.0,11.11,2.49
36981.0,11.28,1.81
36982.0,11.21,2.1
36983.0,11.45,1.22
36984.0,11.25,1.86
36985.0,11.4,1.17
36986.0,11.23,1.9
36987.0,11.43,1.12
36988.0,11.3,1.76
36989.0,11.23,1.9
36990.0,11.13,2.44
36991.0,11.4,1.17
36992.0,11.23,1.46
36993.0,11.38,1.22
36994.0,11.04,2.54
36995.0,11.04,2.59
36996.0,10.99,2.69
36997.0,11.21,2.0
36998.0,11.11,2.29
36999.0,11.25,1.81
37000.0,11.01,2.59
37001.0,11.08,2.49
37002.0,11.33,1.42
37003.0,11.3,1.37
37004.0,11.28,1.81
37005.0,10.99,2.69
37006.0,10.96,2.73
37007.0,11.45,1.12
37008.0,11.21,2.05
37009.0,11.25,1.51
37010.0,11.3,1.56
37011.0,11.35,1.71
37012.0,11.01,2.64
37013.0,11.21,2.05
37014.0,11.43,1.46
37015.0,11.25,1.9
37016.0,10.96,2.73
37017.0,10.99,2.69
37018.0,11.28,1.46
37019.0,10.96,2.78
37020.0,11.18,1.76
37021.0,11.35,1.32
37022.0,11.04,2.59
37023.0,10.96,2.64
37024.0,11.18,2.1
37025.0,11.13,2.2
37026.0,11.4,1.61
37027.0,11.23,1.95
37028.0,11.08,2.49
37029.0,10.96,2.73
37030.0,11.04,2.05
37031.0,10.99,2.69
37032.0,11.13,1.81
37033.0,10.99,2.73
37034.0,11.01,2.2
37035.0,10.96,2.73
37036.0,11.06,2.05
37037.0,11.21,1.71
37038.0,11.08,2.54
37039.0,11.33,1.32
37040.0,11.13,1.86
37041.0,11.33,1.42
37042.0,10.99,2.78
37043.0,11.04,2.59
37044.0,11.08,2.54
37045.0,11.35,1.56
37046.0,11.4,1.12
37047.0,11.16,2.2
37048.0,11.38,1.17
37049.0,11.35,1.56
37050.0,11.11,1.86
37051.0,11.43,1.12
37052.0,10.99,2.39
37053.0,11.11,2.25
37054.0,11.11,1.95
37055.0,11.08,2.59
37056.0,10.96,2.64
37057.0,11.25,1.81
37058.0,11.35,1.51
37059.0,11.18,2.1
37060.0,11.04,2.59
37061.0,11.04,2.54
37062.0,11.16,1.81
37063.0,11.06,2.44
37064.0,11.16,1.71
37065.0,10.99,2.69
37066.0,11.4,1.17
37067.0,11.13,1.81
37068.0,11.13,1.95
37069.0,11.25,1.56
37070.0,11.01,2.73
37071.0,11.33,1.37
37072.0,11.3,1.42
37073.0,11.35,1.27
37074.0,11.01,2.54
37075.0,11.23,1.86
37076.0,11.43,1.17
37077.0,10.99,2.69
37078.0,10.94,2.73
37079.0,11.23,1.81
37080.0,11.18,2.1
37081.0,11.4,1.37
37082.0,11.28,1.71
37083.0,11.06,2.05
37084.0,11.28,1.32
37085.0,11.43,1.07
37086.0,11.04,2.59
37087.0,11.01,2.69
37088.0,11.16,2.25
37089.0,10.96,2.64
37090.0,11.04,2.64
37091.0,11.43,1.17
37092.0,10.99,2.69
37093.0,11.67,2.49
37094.0,11.65,2.54
37095.0,11.67,2.44
37096.0,11.6,2.34
37097.0,11.52,2.98
37098.0,11.62,2.34
37099.0,11.47,2.98
37100.0,11.79,1.61
37101.0,11.72,1.9
37102.0,11.6,2.34
37103.0,11.6,2.2
37104.0,11.6,1.9
37105.0,11.5,2.64
37106.0,11.4,3.08
37107.0,11.52,2.2
37108.0,11.5,2.69
37109.0,11.55,2.39
37110.0,11.35,3.13
37111.0,11.55,2.29
37112.0,11.52,1.9
37113.0,11.62,1.66
37114.0,11.67,1.76
37115.0,11.69,1.66
37116.0,11.5,2.54
37117.0,11.69,1.42
37118.0,11.47,2.05
37119.0,11.38,2.44
37120.0,11.55,2.15
37121.0,11.67,1.76
37122.0,11.35,2.25
37123.0,11.47,2.0
37124.0,11.43,2.73
37125.0,11.67,1.32
37126.0,11.52,1.66
37127.0,11.55,1.66
37128.0,11.57,1.86
37129.0,11.28,2.93
37130.0,11.43,2.54
37131.0,11.45,2.49
37132.0,11.33,2.59
