Waktu (detik),Tegangan (V),Arus (A)
36954.0,12.52,2.1
36955.0,12.4,2.15
36956.0,12.57,1.66
36957.0,12.11,3.47
36958.0,12.18,2.98
36959.0,12.3,2.93
36960.0,12.4,2.15
36961.0,12.11,3.22
36962.0,12.43,2.34
36963.0,12.38,2.49
36964.0,12.3,2.83
36965.0,12.55,2.05
36966.0,12.5,2.2
36967.0,12.16,3.03
36968.0,12.23,3.13
36969.0,12.38,2.54
36970.0,12.38,2.49
36971.0,12.38,2.69
36972.0,12.45,2.0
36973.0,12.52,1.76
36974.0,12.26,2.59
36975.0,12.28,2.44
36976.0,12.52,2.1
36977.0,12.57,1.76
36978.0,12.08,3.32
36979.0,12.18,3.27
36980.0,12.23,3.17
36981.0,12.55,1.71
36982.0,12.52,1.86
36983.0,12.28,2.93
36984.0,12.57,1.95
36985.0,12.23,3.08
36986.0,12.48,2.29
36987.0,12.52,1.71
36988.0,12.11,3.32
36989.0,12.16,2.83
36990.0,12.23,3.08
36991.0,12.13,3.37
36992.0,12.26,2.88
36993.0,12.13,3.47
36994.0,12.28,2.88
36995.0,12.13,3.32
36996.0,12.11,3.22
36997.0,12.6,1.71
36998.0,12.45,1.95
36999.0,12.4,2.44
37000.0,12.43,2.44
37001.0,12.3,2.44
37002.0,12.38,2.2
37003.0,12.52,1.86
37004.0,12.28,2.34
37005.0,12.55,1.71
37006.0,12.5,1.86
37007.0,12.45,1.81
37008.0,12.45,1.95
37009.0,12.26,3.03
37010.0,12.18,3.17
37011.0,12.48,1.9
37012.0,12.43,2.39
37013.0,12.33,2.69
37014.0,12.43,2.0
37015.0,12.5,1.76
37016.0,12.13,3.32
37017.0,12.55,1.61
37018.0,12.4,2.0
37019.0,12.11,3.17
37020.0,12.33,2.64
37021.0,12.43,2.39
37022.0,12.18,2.98
37023.0,12.35,2.54
37024.0,12.38,2.1
37025.0,12.5,1.71
37026.0,12.08,3.37
37027.0,12.13,2.78
37028.0,12.16,2.73
37029.0,12.23,3.03
37030.0,12.13,3.27
37031.0,12.43,2.29
37032.0,12.45,2.29
37033.0,12.28,2.34
37034.0,12.08,3.13
37035.0,12.21,3.22
37036.0,12.45,1.76
37037.0,12.23,2.59
37038.0,12.57,1.71
37039.0,12.11,3.17
37040.0,12.5,1.76
37041.0,12.18,3.27
37042.0,12.11,3.22
37043.0,12.35,2.49
37044.0,12.52,1.86
37045.0,12.57,1.76
37046.0,12.13,3.47
37047.0,12.11,3.47
37048.0,12.45,1.9
37049.0,12.48,1.81
37050.0,12.26,2.98
37051.0,12.45,2.1
37052.0,12.16,2.69
37053.0,12.13,3.37
37054.0,12.4,2.0
37055.0,12.18,3.22
37056.0,12.52,1.76
37057.0,12.4,2.1
37058.0,12.33,2.69
37059.0,12.55,1.66
37060.0,12.23,3.08
37061.0,12.33,2.54
37062.0,12.08,3.42
37063.0,12.26,2.93
37064.0,12.33,2.34
37065.0,12.26,2.59
37066.0,12.43,1.9
37067.0,12.52,2.0
37068.0,12.52,1.76
37069.0,12.45,2.2
37070.0,12.52,1.71
37071.0,12.28,2.83
37072.0,12.55,1.66
37073.0,12.57,1.81
37074.0,12.5,1.76
37075.0,12.38,2.39
37076.0,12.13,3.27
37077.0,12.16,3.22
37078.0,12.5,1.76
37079.0,12.26,2.29
37080.0,12.52,1.66
37081.0,12.43,1.9
37082.0,12.28,2.93
37083.0,12.33,2.2
37084.0,12.5,1.76
37085.0,12.23,3.08
37086.0,12.23,3.08
37087.0,12.18,3.32
37088.0,12.08,2.73
37089.0,12.11,3.37
37090.0,12.11,3.47
37091.0,12.45,1.86
37092.0,12.38,2.34
37093.0,12.4,2.2
37094.0,12.06,3.37
37095.0,12.13,2.93
37096.0,12.55,1.56
37097.0,12.43,1.9
37098.0,12.33,2.59
37099.0,12.08,3.13
37100.0,12.16,3.22
37101.0,12.48,2.1
37102.0,12.55,1.61
37103.0,12.4,2.29
37104.0,12.55,1.66
37105.0,12.26,2.39
37106.0,12.35,2.44
37107.0,12.45,2.15
37108.0,12.45,2.1
37109.0,12.08,3.37
37110.0,12.55,1.86
37111.0,12.52,1.95
37112.0,12.16,2.88
37113.0,12.38,2.0
37114.0,12.21,3.03
37115.0,12.45,2.15
37116.0,12.11,3.32
37117.0,12.38,2.39
37118.0,12.26,2.83
37119.0,12.16,2.59
37120.0,12.11,2.98
37121.0,12.4,2.25
37122.0,12.35,2.34
37123.0,12.26,2.34
37124.0,12.38,2.29
37125.0,12.43,2.2
37126.0,12.16,2.83
37127.0,12.55,1.71
37128.0,12.38,2.1
37129.0,12.23,2.98
37130.0,12.4,2.29
37131.0,12.43,1.86
37132.0,12.45,2.34
37133.0,12.06,3.37
37134.0,12.18,2.78
37135.0,12.48,1.76
37136.0,12.43,1.9
37137.0,12.38,2.29
37138.0,12.3,2.69
37139.0,12.4,2.05
37140.0,12.33,2.49
37141.0,12.06,3.42
37142.0,12.38,2.39
37143.0,12.18,3.13
37144.0,12.38,2.34
37145.0,12.18,3.13
37146.0,12.5,1.61
37147.0,12.08,3.22
37148.0,12.4,1.9
37149.0,12.06,3.22
37150.0,12.28,2.73
37151.0,12.33,2.25
37152.0,12.38,2.34
37153.0,12.3,2.64
37154.0,12.3,2.25
37155.0,12.04,3.37
37156.0,12.16,3.22
37157.0,12.55,1.66
37158.0,12.5,1.95
37159.0,12.45,1.86
37160.0,12.06,3.32
37161.0,12.16,2.69
37162.0,12.33,2.64
37163.0,12.52,1.86
37164.0,12.08,3.22
37165.0,12.21,3.03
37166.0,12.52,1.61
37167.0,12.43,2.25
37168.0,12.48,1.66
37169.0,12.52,1.86
37170.0,12.5,1.61
37171.0,12.28,2.69
37172.0,12.13,3.22
37173.0,12.38,2.25
37174.0,12.11,3.22
37175.0,12.18,3.03
37176.0,12.18,2.64
37177.0,12.23,2.93
37178.0,12.08,3.17
37179.0,12.11,2.88
37180.0,12.26,2.83
37181.0,12.5,1.76
37182.0,12.4,1.95
37183.0,12.43,2.2
37184.0,12.5,1.66
37185.0,12.4,2.2
37186.0,12.45,1.76
37187.0,12.43,2.0
37188.0,12.35,2.34
37189.0,12.45,1.66
37190.0,12.52,1.61
37191.0,12.04,2.93
37192.0,12.06,3.42
37193.0,12.52,1.66
37194.0,12.5,1.66
37195.0,12.43,1.86
37196.0,12.28,2.64
37197.0,12.5,1.61
37198.0,12.23,2.83
37199.0,12.4,2.1
37200.0,12.06,3.32
37201.0,12.16,3.13
37202.0,12.55,1.71
37203.0,12.3,2.64
37204.0,12.38,2.39
37205.0,12.45,1.76
37206.0,12.45,1.71
37207.0,12.38,1.9
37208.0,12.55,1.81
37209.0,12.43,1.86
37210.0,12.5,2.1
37211.0,12.3,2.54
37212.0,12.52,1.56
37213.0,12.3,2.59
37214.0,12.28,2.64
37215.0,12.06,3.42
37216.0,12.21,2.88
37217.0,12.13,2.49
37218.0,12.11,3.17
37219.0,12.23,2.15
37220.0,12.4,1.9
37221.0,12.08,3.27
37222.0,12.04,2.93
37223.0,12.21,2.93
37224.0,12.13,3.27
37225.0,12.52,1.61
37226.0,12.5,1.61
37227.0,12.52,1.46
37228.0,12.06,3.03
37229.0,12.04,3.32
37230.0,12.45,2.0
37231.0,12.43,1.81
37232.0,12.43,1.71
37233.0,12.52,1.81
37234.0,12.45,1.76
37235.0,12.35,2.39
37236.0,12.01,3.47
37237.0,12.33,2.1
37238.0,12.26,2.64
37239.0,12.08,3.32
37240.0,12.5,1.71
37241.0,12.5,1.95
37242.0,12.11,2.93
37243.0,12.38,2.29
37244.0,12.11,3.32
37245.0,12.28,2.54
37246.0,12.28,2.54
37247.0,12.18,2.73
37248.0,12.35,2.05
37249.0,12.33,2.39
37250.0,12.11,3.22
37251.0,12.52,1.81
37252.0,12.06,3.13
37253.0,12.38,2.25
37254.0,12.5,1.56
37255.0,12.48,1.9
37256.0,12.08,3.22
37257.0,12.08,3.17
37258.0,12.38,1.95
37259.0,12.52,1.76
37260.0,12.52,1.56
37261.0,12.21,2.88
37262.0,12.21,2.83
37263.0,12.06,2.93
37264.0,12.11,2.93
37265.0,12.52,1.66
37266.0,12.4,2.25
37267.0,12.06,2.83
37268.0,12.4,2.2
37269.0,12.3,2.49
37270.0,12.26,2.34
37271.0,12.3,2.1
37272.0,12.26,2.73
37273.0,12.23,2.78
37274.0,12.06,3.03
37275.0,12.5,1.66
37276.0,12.45,1.61
37277.0,12.26,2.73
37278.0,12.16,3.08
37279.0,12.45,1.66
37280.0,12.48,1.51
37281.0,12.06,3.32
37282.0,12.38,2.25
37283.0,12.33,2.34
37284.0,12.38,2.2
37285.0,12.06,3.17
37286.0,12.11,3.17
37287.0,12.3,2.15
37288.0,12.21,2.93
37289.0,12.18,2.39
37290.0,12.04,3.37
37291.0,12.16,3.03
37292.0,12.04,3.17
37293.0,12.45,2.0
37294.0,12.23,2.73
37295.0,12.33,2.44
37296.0,12.28,2.05
37297.0,12.33,2.05
37298.0,12.04,3.52
37299.0,12.13,3.17
37300.0,12.06,3.03
37301.0,12.16,3.03
37302.0,12.04,3.47
37303.0,12.3,2.49
37304.0,12.3,2.44
37305.0,12.48,1.56
37306.0,12.45,2.05
37307.0,12.4,2.15
37308.0,12.06,3.22
37309.0,12.13,3.13
37310.0,12.4,1.95
37311.0,12.06,3.27
37312.0,12.45,1.66
37313.0,12.28,2.15
37314.0,12.13,3.08
37315.0,12.18,3.03
37316.0,12.18,2.93
37317.0,12.48,1.61
37318.0,12.13,2.54
37319.0,12.5,1.56
37320.0,12.43,1.66
37321.0,12.18,2.98
37322.0,12.3,2.49
37323.0,12.38,2.05
37324.0,12.11,2.69
37325.0,12.04,3.37
37326.0,12.38,1.86
37327.0,12.06,3.32
37328.0,12.38,1.9
37329.0,12.04,3.32
37330.0,12.5,1.71
37331.0,12.45,1.61
37332.0,12.23,2.25
37333.0,12.33,2.34
37334.0,12.45,1.66
37335.0,12.28,2.54
37336.0,12.43,2.05
37337.0,12.04,3.27
37338.0,12.01,3.47
37339.0,12.21,2.88
37340.0,12.38,1.95
37341.0,12.26,2.15
37342.0,12.3,2.34
37343.0,12.28,2.54
37344.0,12.33,2.05
37345.0,12.13,2.64
37346.0,12.3,2.34
37347.0,12.3,2.39
37348.0,12.5,1.76
37349.0,12.08,2.88
37350.0,12.01,3.17
37351.0,12.28,2.54
37352.0,12.38,2.15
37353.0,12.01,3.17
37354.0,12.04,3.27
37355.0,12.16,3.08
37356.0,12.5,1.46
37357.0,12.28,2.2
37358.0,12.45,2.0
37359.0,12.45,1.95
37360.0,12.26,2.15
37361.0,12.04,2.93
37362.0,12.38,2.2
37363.0,12.48,1.86
37364.0,12.45,2.0
37365.0,12.38,1.9
37366.0,12.4,2.15
37367.0,12.45,1.71
37368.0,12.43,1.9
37369.0,12.43,2.0
37370.0,12.13,3.03
37371.0,12.06,2.93
37372.0,12.06,3.03
37373.0,12.45,1.61
37374.0,12.28,2.44
37375.0,12.06,2.93
37376.0,12.3,2.44
37377.0,12.28,2.34
37378.0,12.11,2.39
37379.0,12.04,3.22
37380.0,12.3,2.44
37381.0,12.06,3.22
37382.0,12.28,2.44
37383.0,12.08,2.88
37384.0,12.04,3.42
37385.0,12.48,1.61
37386.0,12.16,2.25
37387.0,12.35,2.15
37388.0,12.3,2.39
37389.0,12.01,3.27
37390.0,12.01,3.08
37391.0,12.4,2.15
37392.0,12.33,2.34
37393.0,12.04,3.17
37394.0,12.06,3.22
37395.0,12.43,1.66
37396.0,12.18,2.83
37397.0,12.21,2.83
37398.0,12.23,2.25
37399.0,12.04,2.88
37400.0,12.43,1.95
37401.0,12.5,1.71
37402.0,12.11,3.13
37403.0,12.11,3.03
37404.0,12.43,2.0
37405.0,12.18,2.83
37406.0,12.33,2.05
37407.0,12.11,3.13
37408.0,12.43,1.66
37409.0,12.48,1.9
37410.0,12.4,1.71
37411.0,12.38,1.86
37412.0,12.48,1.61
37413.0,12.28,2.1
37414.0,12.4,1.71
37415.0,12.23,2.25
37416.0,12.11,3.03
37417.0,12.01,3.37
37418.0,12.45,1.66
37419.0,12.18,2.73
37420.0,12.18,2.88
37421.0,12.08,2.69
37422.0,12.16,2.88
37423.0,12.13,2.54
37424.0,12.13,2.29
37425.0,12.35,2.29
37426.0,12.5,1.71
37427.0,12.26,2.49
37428.0,11.99,3.37
37429.0,12.13,2.93
37430.0,12.3,1.95
37431.0,12.35,1.9
37432.0,12.01,3.32
37433.0,12.38,1.9
37434.0,12.04,3.37
37435.0,12.18,2.98
37436.0,12.01,2.93
37437.0,12.48,1.61
37438.0,12.43,2.0
37439.0,12.01,3.32
37440.0,12.16,2.49
37441.0,12.13,3.08
37442.0,12.38,1.81
37443.0,12.23,2.15
37444.0,12.11,2.78
37445.0,12.45,1.66
37446.0,12.21,2.64
37447.0,12.5,1.71
37448.0,12.38,2.1
37449.0,12.35,1.86
37450.0,12.5,1.76
37451.0,12.18,2.64
37452.0,12.16,2.88
37453.0,11.99,3.17
37454.0,11.99,3.32
37455.0,12.23,2.54
37456.0,12.26,2.64
37457.0,12.04,3.22
37458.0,12.3,2.39
37459.0,12.23,2.59
37460.0,12.5,1.66
37461.0,12.13,2.88
37462.0,12.45,1.46
37463.0,12.35,1.76
37464.0,12.43,1.56
37465.0,12.01,3.17
37466.0,12.35,1.9
37467.0,12.35,2.25
37468.0,12.48,1.61
37469.0,12.18,2.83
37470.0,12.16,2.88
37471.0,12.06,3.03
37472.0,12.06,3.17
37473.0,12.33,2.0
37474.0,12.3,2.05
37475.0,12.33,2.29
37476.0,12.13,3.03
37477.0,12.08,2.78
37478.0,12.26,2.44
37479.0,11.99,3.32
37480.0,12.28,2.39
37481.0,12.06,3.22
37482.0,12.18,2.78
37483.0,12.16,2.78
37484.0,12.04,2.78
37485.0,12.3,2.25
37486.0,11.99,3.27
37487.0,12.26,2.59
37488.0,12.3,1.95
37489.0,12.01,2.93
37490.0,12.3,2.25
37491.0,12.38,2.0
37492.0,12.45,1.81
37493.0,12.06,3.17
37494.0,12.21,2.69
37495.0,12.4,1.71
37496.0,12.28,2.0
37497.0,12.26,2.49
37498.0,12.21,2.69
37499.0,12.26,2.59
37500.0,12.4,2.0
37501.0,12.26,2.44
37502.0,12.38,1.66
37503.0,12.38,1.71
37504.0,11.99,3.22
37505.0,12.23,2.2
37506.0,12.08,3.08
37507.0,12.01,3.27
37508.0,12.04,3.17
37509.0,12.35,2.1
37510.0,12.33,2.25
37511.0,12.13,2.59
37512.0,11.99,3.37
37513.0,12.28,1.95
37514.0,12.13,2.83
37515.0,12.28,2.34
37516.0,12.08,2.44
37517.0,12.3,2.05
37518.0,11.99,3.27
37519.0,12.23,2.2
37520.0,12.06,3.08
37521.0,12.08,2.83
37522.0,12.13,2.88
37523.0,12.08,3.08
37524.0,12.21,2.83
37525.0,12.4,1.9
37526.0,12.33,1.86
37527.0,12.26,2.29
37528.0,12.28,2.25
37529.0,11.99,3.22
37530.0,12.28,2.25
37531.0,12.38,1.71
37532.0,12.45,1.81
37533.0,12.23,2.0
37534.0,12.26,2.34
37535.0,12.43,1.86
37536.0,12.06,3.08
37537.0,12.23,2.44
37538.0,12.01,2.98
37539.0,12.08,3.08
37540.0,12.06,3.13
37541.0,12.38,1.76
37542.0,12.11,2.54
37543.0,12.38,2.1
37544.0,12.33,1.86
37545.0,12.43,1.76
37546.0,12.23,2.2
37547.0,12.11,2.98
37548.0,12.26,2.15
37549.0,12.16,2.29
37550.0,12.3,1.9
37551.0,12.11,2.93
37552.0,12.35,1.86
37553.0,12.21,2.15
37554.0,12.28,2.25
37555.0,12.35,2.0
37556.0,12.4,1.61
37557.0,12.21,2.59
37558.0,11.96,3.32
37559.0,12.28,2.34
37560.0,12.35,2.05
37561.0,12.26,2.2
37562.0,12.38,1.66
37563.0,12.35,1.71
37564.0,11.96,3.13
37565.0,11.99,2.88
37566.0,12.3,2.15
37567.0,12.26,2.44
37568.0,12.38,1.66
37569.0,12.35,1.86
37570.0,11.99,3.13
37571.0,12.01,3.03
37572.0,12.28,1.95
37573.0,12.13,2.93
37574.0,11.96,3.27
37575.0,12.21,2.54
37576.0,11.96,3.22
37577.0,12.01,3.27
37578.0,12.23,2.15
37579.0,12.4,1.61
37580.0,12.35,1.81
37581.0,12.23,2.44
37582.0,12.35,2.05
37583.0,12.08,3.03
37584.0,12.01,3.37
37585.0,12.3,1.86
37586.0,12.26,2.1
37587.0,12.4,1.61
37588.0,12.45,1.61
37589.0,12.01,2.83
37590.0,12.13,2.44
37591.0,12.18,2.69
37592.0,12.16,2.44
37593.0,12.11,2.44
37594.0,12.45,1.46
37595.0,12.35,2.15
37596.0,12.4,1.61
37597.0,12.4,1.95
37598.0,12.43,1.51
37599.0,12.28,2.29
37600.0,12.4,1.95
37601.0,11.99,3.22
37602.0,12.11,2.93
37603.0,12.23,2.2
37604.0,12.3,2.15
37605.0,12.18,2.73
37606.0,12.45,1.66
37607.0,12.26,2.34
37608.0,12.26,2.2
37609.0,12.43,1.46
37610.0,11.99,3.32
37611.0,12.38,2.15
37612.0,12.33,2.1
37613.0,11.96,3.22
37614.0,12.04,2.93
37615.0,12.33,2.0
37616.0,12.23,2.44
37617.0,12.21,2.25
37618.0,12.28,1.9
37619.0,12.16,2.83
37620.0,12.38,1.61
37621.0,12.4,1.56
37622.0,12.23,2.49
37623.0,12.23,2.44
37624.0,11.96,3.13
37625.0,12.04,3.13
37626.0,12.28,1.95
37627.0,12.43,1.51
37628.0,12.35,1.81
37629.0,12.43,1.71
37630.0,12.35,2.05
37631.0,12.13,2.2
37632.0,12.35,1.71
37633.0,12.13,2.78
37634.0,12.01,3.32
37635.0,12.4,1.9
37636.0,12.3,1.9
37637.0,12.4,1.66
37638.0,12.26,2.34
37639.0,12.35,2.05
37640.0,12.13,2.78
37641.0,12.28,2.29
37642.0,12.04,2.78
37643.0,12.35,2.05
37644.0,12.28,2.29
37645.0,12.06,2.73
37646.0,12.21,2.2
37647.0,12.16,2.64
37648.0,12.08,2.93
37649.0,12.38,1.66
37650.0,12.38,1.56
37651.0,12.16,2.78
37652.0,12.16,2.25
37653.0,12.01,3.22
37654.0,12.01,2.73
37655.0,12.04,3.08
37656.0,12.3,1.9
37657.0,12.26,2.0
37658.0,12.35,2.05
37659.0,12.26,2.34
37660.0,12.23,2.54
37661.0,12.04,3.27
37662.0,12.26,2.34
37663.0,12.08,2.98
37664.0,12.08,2.98
37665.0,11.99,3.08
37666.0,12.18,2.64
37667.0,12.08,2.93
37668.0,11.99,2.98
37669.0,12.01,3.17
37670.0,12.16,2.29
37671.0,11.96,3.13
37672.0,12.3,1.81
37673.0,12.18,2.2
37674.0,12.4,1.56
37675.0,12.38,1.9
37676.0,12.35,1.61
37677.0,12.33,2.0
37678.0,12.4,1.61
37679.0,12.35,2.0
37680.0,12.4,1.61
37681.0,12.45,1.66
37682.0,11.96,3.27
37683.0,11.99,3.22
37684.0,12.06,2.93
37685.0,12.21,2.54
37686.0,12.18,2.49
37687.0,12.4,1.51
37688.0,12.38,1.56
37689.0,11.99,3.22
37690.0,11.96,2.98
37691.0,12.01,2.73
37692.0,12.13,2.78
37693.0,12.21,2.49
37694.0,12.23,2.25
37695.0,11.96,2.83
37696.0,12.38,1.61
37697.0,11.96,3.22
37698.0,12.43,1.86
37699.0,12.4,1.46
37700.0,12.21,2.15
37701.0,12.43,1.66
37702.0,12.28,1.9
37703.0,12.04,3.13
37704.0,12.13,2.69
37705.0,12.3,1.76
37706.0,12.18,2.25
37707.0,12.01,3.27
37708.0,12.13,2.15
37709.0,12.04,2.64
37710.0,12.33,2.1
37711.0,12.38,1.56
37712.0,12.21,2.49
37713.0,12.28,2.2
37714.0,12.08,2.98
37715.0,12.28,2.15
37716.0,12.4,1.46
37717.0,12.04,3.03
37718.0,12.16,2.59
37719.0,12.01,2.64
37720.0,12.06,3.03
37721.0,12.43,1.51
37722.0,12.28,1.9
37723.0,12.11,2.78
37724.0,11.94,3.22
37725.0,12.43,1.66
37726.0,12.35,1.95
37727.0,11.96,3.17
37728.0,12.06,2.64
37729.0,12.33,2.0
37730.0,12.26,2.2
37731.0,12.01,2.93
37732.0,12.3,2.1
37733.0,11.96,3.37
37734.0,12.23,2.39
37735.0,12.04,3.03
37736.0,12.21,2.44
37737.0,12.13,2.73
37738.0,12.4,1.56
37739.0,11.94,3.22
37740.0,12.23,1.9
37741.0,12.13,2.73
37742.0,11.94,3.32
37743.0,12.21,2.49
37744.0,12.06,3.08
37745.0,12.33,1.71
37746.0,12.4,1.42
37747.0,11.99,3.17
37748.0,12.43,1.66
37749.0,12.35,1.95
37750.0,12.11,2.78
37751.0,11.96,3.22
37752.0,12.38,1.51
37753.0,12.43,1.76
37754.0,12.04,3.08
37755.0,12.43,1.51
37756.0,12.26,2.25
37757.0,11.96,3.03
37758.0,12.01,2.69
37759.0,11.99,3.22
37760.0,12.33,1.66
37761.0,11.99,3.22
37762.0,12.26,1.95
37763.0,12.01,3.13
37764.0,12.3,2.1
37765.0,12.04,3.03
37766.0,12.3,2.1
37767.0,12.01,3.22
37768.0,12.21,2.34
37769.0,12.01,3.17
37770.0,12.35,1.9
37771.0,12.21,2.15
37772.0,12.4,1.81
37773.0,12.08,2.25
37774.0,12.38,1.56
37775.0,12.23,2.44
37776.0,12.21,2.49
37777.0,12.01,2.83
37778.0,12.01,3.22
37779.0,11.96,3.22
37780.0,11.99,3.17
37781.0,12.21,2.39
37782.0,12.11,2.93
37783.0,12.38,1.56
37784.0,12.35,1.66
37785.0,12.04,3.17
37786.0,12.01,3.22
37787.0,11.99,3.22
37788.0,12.21,2.44
37789.0,11.96,3.22
37790.0,11.94,2.88
37791.0,12.18,2.44
37792.0,11.94,3.13
37793.0,12.11,2.78
37794.0,12.28,1.86
37795.0,11.99,2.69
37796.0,11.96,3.27
37797.0,12.35,1.56
37798.0,12.28,1.86
37799.0,12.18,2.54
37800.0,12.4,1.61
37801.0,12.13,2.78
37802.0,12.43,1.56
37803.0,12.06,2.44
37804.0,12.4,1.46
37805.0,12.04,2.73
37806.0,12.28,1.95
37807.0,12.08,2.93
37808.0,12.08,2.83
37809.0,12.33,1.71
37810.0,12.4,1.76
37811.0,11.96,3.13
37812.0,12.26,1.86
37813.0,12.33,1.71
37814.0,12.23,2.29
37815.0,12.21,2.29
37816.0,12.18,2.25
37817.0,12.04,2.59
37818.0,12.28,1.86
37819.0,12.43,1.56
37820.0,12.23,2.0
37821.0,12.3,2.1
37822.0,12.35,1.86
37823.0,12.06,3.03
37824.0,11.96,3.42
37825.0,12.35,1.61
37826.0,12.21,2.2
37827.0,12.43,1.51
37828.0,12.26,2.15
37829.0,12.4,1.56
37830.0,12.35,1.86
37831.0,12.26,1.76
37832.0,12.33,2.05
37833.0,12.4,1.76
37834.0,12.21,2.39
37835.0,12.04,3.03
37836.0,12.35,1.86
37837.0,12.11,2.69
37838.0,12.35,1.9
37839.0,12.23,2.25
37840.0,12.04,2.54
37841.0,12.04,2.59
37842.0,12.06,2.88
37843.0,12.06,2.88
37844.0,12.01,3.13
37845.0,12.16,2.64
37846.0,12.11,2.73
37847.0,12.38,1.56
37848.0,12.38,1.86
37849.0,12.04,2.54
37850.0,12.16,2.1
37851.0,12.21,1.9
37852.0,11.99,3.03
37853.0,11.96,3.22
37854.0,12.43,1.61
37855.0,12.38,1.66
37856.0,12.3,1.71
37857.0,12.38,1.51
37858.0,11.94,3.03
37859.0,12.01,2.78
37860.0,11.99,3.13
37861.0,12.26,1.9
37862.0,12.04,2.78
37863.0,12.43,1.56
37864.0,12.01,2.88
37865.0,12.38,1.86
37866.0,12.21,2.1
37867.0,11.96,2.93
37868.0,12.38,1.51
37869.0,12.08,2.15
37870.0,12.35,1.9
37871.0,12.13,2.29
37872.0,12.38,1.46
37873.0,12.01,2.54
37874.0,12.01,3.03
37875.0,12.04,3.08
37876.0,12.28,2.2
37877.0,12.16,2.15
37878.0,12.3,1.76
37879.0,12.06,2.93
37880.0,12.21,2.29
37881.0,11.96,3.17
37882.0,12.33,2.0
37883.0,12.33,1.61
37884.0,12.3,2.05
37885.0,11.96,2.83
37886.0,11.99,2.59
37887.0,12.3,1.95
37888.0,12.06,2.83
37889.0,12.38,1.71
37890.0,12.28,2.15
37891.0,12.23,2.05
37892.0,12.08,2.88
37893.0,12.08,2.34
37894.0,12.21,2.34
37895.0,11.99,2.83
37896.0,12.04,2.93
37897.0,12.35,1.66
37898.0,12.35,1.46
37899.0,12.4,1.61
37900.0,11.91,3.22
37901.0,12.13,2.25
37902.0,12.01,2.69
37903.0,12.33,1.71
37904.0,12.01,2.73
37905.0,12.26,1.9
37906.0,12.18,2.15
37907.0,12.43,1.61
37908.0,12.38,1.71
37909.0,12.11,2.25
37910.0,12.3,1.66
37911.0,11.94,3.08
37912.0,11.99,2.88
37913.0,12.06,2.93
37914.0,12.26,1.9
37915.0,12.4,1.71
37916.0,12.4,1.66
37917.0,12.11,2.73
37918.0,12.26,2.2
37919.0,12.04,3.03
37920.0,12.16,2.54
37921.0,12.23,2.25
37922.0,11.94,3.32
37923.0,12.16,2.64
37924.0,12.18,2.29
37925.0,12.11,2.29
37926.0,11.99,3.13
37927.0,12.38,1.51
37928.0,12.28,1.76
37929.0,12.11,2.69
37930.0,12.18,2.39
37931.0,12.28,2.05
37932.0,12.21,2.05
37933.0,12.26,1.95
37934.0,12.04,2.93
37935.0,11.94,3.17
37936.0,12.11,2.64
37937.0,11.96,3.17
37938.0,12.11,2.83
37939.0,11.96,2.98
37940.0,12.4,1.46
37941.0,12.38,1.42
37942.0,12.23,2.15
37943.0,12.11,2.69
37944.0,11.94,3.13
37945.0,12.08,2.69
37946.0,12.11,2.69
37947.0,12.08,2.83
37948.0,12.33,1.9
37949.0,12.18,2.39
37950.0,12.33,1.56
37951.0,12.38,1.61
37952.0,11.94,3.08
37953.0,12.11,2.69
37954.0,12.18,2.05
37955.0,12.01,2.78
37956.0,11.94,2.83
37957.0,12.28,2.05
37958.0,11.91,3.27
37959.0,12.33,1.95
37960.0,12.26,1.76
37961.0,12.26,2.1
37962.0,12.23,1.81
37963.0,12.01,2.34
37964.0,12.38,1.71
37965.0,12.16,2.05
37966.0,12.28,2.1
37967.0,12.3,1.61
37968.0,12.16,2.59
37969.0,12.33,1.9
37970.0,11.96,2.98
37971.0,12.06,2.93
37972.0,12.28,1.95
37973.0,11.96,3.17
37974.0,12.28,2.15
37975.0,12.18,2.39
37976.0,12.3,1.61
37977.0,12.23,2.15
37978.0,12.26,1.76
37979.0,11.91,3.17
37980.0,12.3,1.61
37981.0,12.13,2.05
37982.0,12.3,1.56
37983.0,11.94,3.13
37984.0,12.35,1.61
37985.0,11.94,3.22
37986.0,12.16,2.1
37987.0,12.26,2.1
37988.0,12.01,2.39
37989.0,12.38,1.71
37990.0,12.21,1.95
37991.0,12.21,2.29
37992.0,12.4,1.37
37993.0,11.99,3.08
37994.0,12.18,2.49
37995.0,12.38,1.76
37996.0,12.16,2.39
37997.0,12.3,1.61
37998.0,12.35,1.51
37999.0,11.99,2.98
38000.0,11.89,3.22
38001.0,12.38,1.66
38002.0,12.28,1.86
38003.0,11.89,3.32
38004.0,12.35,1.46
38005.0,12.38,1.76
38006.0,11.91,3.17
38007.0,12.04,2.34
38008.0,12.33,2.0
38009.0,12.33,1.9
38010.0,11.91,3.17
38011.0,12.33,1.61
38012.0,12.38,1.46
38013.0,11.96,3.13
38014.0,12.13,2.05
38015.0,11.99,3.03
38016.0,11.96,2.83
38017.0,12.11,2.64
38018.0,12.01,3.08
38019.0,12.28,1.71
38020.0,12.08,2.64
38021.0,12.08,2.83
38022.0,12.23,1.81
38023.0,12.23,1.71
38024.0,12.23,2.05
38025.0,12.3,2.05
38026.0,12.06,2.78
38027.0,12.3,1.71
38028.0,12.18,2.39
